sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
139068,https://sofifa.com/player/139068/luis-carlos-almeida-da-cunha/210002,Nani,Luís Carlos Almeida da Cunha,33,1986-11-17,177,70,Portugal,Orlando City SC,USA Major League Soccer,1,80,80,9000000,13000,"LW, RW",Right,3,5,5,High/Medium,Lean,Yes,13500000,#Dribbler,LW,17,,2019-02-19,2021,,,72,76,79,85,37,67,,,,,,,"Injury Prone, Flair, Outside Foot Shot, Technical Dribbler (AI)",80,70,62,80,75,86,86,80,77,86,78,67,85,77,78,85,35,66,65,83,79,31,79,76,70,84,,22,20,5,10,13,6,6,76+3,76+3,76+3,80+0,79+0,79+0,79+0,80+0,80+0,80+0,80+0,79+1,74+3,74+3,74+3,79+1,59+3,59+3,59+3,59+3,59+3,55+3,49+3,49+3,49+3,55+3
148119,https://sofifa.com/player/148119/igor-akinfeev/210002,I. Akinfeev,Igor Akinfeev,34,1986-04-08,186,78,Russia,PFC CSKA Moscow,Russian Premier League,1,80,80,6500000,500,GK,Right,3,3,1,Medium/Medium,Normal,Yes,14300000,,GK,35,,2002-01-01,2022,,,,,,,,,77,72,78,84,50,82,"Leadership, Long Passer (AI), GK Long Throw, Team Player, Saves with Feet",19,13,18,23,10,15,19,13,22,22,51,50,53,71,45,59,62,35,72,13,24,17,11,59,10,67,,13,13,77,72,78,82,84,30+3,30+3,30+3,29+0,30+0,30+0,30+0,29+0,31+3,31+3,31+3,30+3,29+3,29+3,29+3,30+3,27+3,27+3,27+3,27+3,27+3,27+3,27+3,27+3,27+3,27+3
159145,https://sofifa.com/player/159145/bafetimbi-gomis/210002,B. Gomis,Bafétimbi Fredius Gomis,34,1985-08-06,184,77,France,Al Hilal,Saudi Abdul L. Jameel League,1,80,80,8000000,53000,ST,Right,3,3,3,High/Low,Normal,Yes,13600000,,ST,18,,2018-08-23,2022,,,67,82,67,76,36,74,,,,,,,"Solid Player, Power Header",64,84,84,75,81,78,61,62,46,80,68,67,59,78,58,84,74,73,83,75,52,38,80,73,83,82,,32,35,14,11,9,9,13,80+0,80+0,80+0,75+0,78+0,78+0,78+0,75+0,75+3,75+3,75+3,73+3,68+3,68+3,68+3,73+3,57+3,55+3,55+3,55+3,57+3,55+3,52+3,52+3,52+3,55+3
159261,https://sofifa.com/player/159261/fabio-quagliarella/210002,F. Quagliarella,Fabio Quagliarella,37,1983-01-31,180,79,Italy,Sampdoria,Italian Serie A,1,80,80,5500000,22000,ST,Right,2,4,4,Medium/Medium,Normal,Yes,9900000,#Distance Shooter,LS,27,,2016-07-01,2021,,,64,85,75,80,30,63,,,,,,,"Leadership, Finesse Shot, Long Passer (AI), Long Shot Taker (AI), Outside Foot Shot",66,84,69,79,85,79,78,77,73,84,62,65,70,83,76,87,67,62,71,87,44,26,87,77,85,80,,21,15,6,7,5,4,4,80+0,80+0,80+0,78+0,81+,81+,81+,78+0,80+0,80+0,80+0,76+2,73+2,73+2,73+2,76+2,54+2,54+2,54+2,54+2,54+2,50+2,45+2,45+2,45+2,50+2
162240,https://sofifa.com/player/162240/mousa-dembele/210002,M. Dembélé,Mousa Sidi Yaya Dembélé,32,1987-07-16,185,85,Belgium,Guangzhou R&F FC,Chinese Super League,1,80,80,11000000,22000,"CM, CAM, CDM",Left,3,2,4,High/High,Normal,Yes,17100000,"#Dribbler, #Strength",LCM,8,,2019-01-17,2021,,,73,68,77,87,73,79,,,,,,,"Long Shot Taker (AI), Technical Dribbler (AI)",65,64,70,85,73,89,65,55,79,88,72,73,81,71,90,79,82,67,86,68,76,78,69,80,63,90,,73,68,16,14,11,16,14,75+3,75+3,75+3,77+0,77+0,77+0,77+0,77+0,79+1,79+1,79+1,77+3,79+1,79+1,79+1,77+3,74+3,78+2,78+2,78+2,74+3,73+3,76+3,76+3,76+3,73+3
167397,https://sofifa.com/player/167397/radamel-falcao-garcia-zarate/210002,Falcao,Radamel Falcao García Zárate,34,1986-02-10,177,72,Colombia,Galatasaray SK,Turkish Süper Lig,1,80,80,8000000,81000,ST,Right,3,4,3,High/Medium,Normal,Yes,15200000,,ST,9,,2019-09-02,2022,ST,9,64,80,69,76,43,69,,,,,,,"Finesse Shot, Power Header, Outside Foot Shot",55,83,84,79,80,73,81,72,60,81,66,62,75,82,75,78,85,60,71,75,73,41,87,67,81,82,,42,19,10,13,6,9,5,79+1,79+1,79+1,75+0,78+0,78+0,78+0,75+0,76+3,76+3,76+3,72+3,71+3,71+3,71+3,72+3,56+3,59+3,59+3,59+3,56+3,54+3,56+3,56+3,56+3,54+3
168609,https://sofifa.com/player/168609/joao-miranda-de-souza-filho/210002,Miranda,João Miranda de Souza Filho,35,1984-09-07,186,80,Brazil,Jiangsu Suning FC,Chinese Super League,1,80,80,4500000,18000,CB,Right,3,3,3,Medium/Medium,Normal,Yes,7000000,,CB,13,,2019-07-26,2021,,,65,49,66,69,81,77,,,,,,,,48,43,79,83,51,67,32,39,74,76,62,68,60,76,63,70,83,66,79,41,82,82,52,61,49,77,,81,80,12,6,10,13,12,64+3,64+3,64+3,63+0,65+0,65+0,65+0,63+0,66+3,66+3,66+3,66+3,71+3,71+3,71+3,66+3,73+3,78+2,78+2,78+2,73+3,74+3,80+0,80+0,80+0,74+3
169588,https://sofifa.com/player/169588/jonny-evans/210002,J. Evans,Jonny Evans,32,1988-01-03,188,77,Northern Ireland,Leicester City,English Premier League,1,80,80,9500000,80000,CB,Right,2,4,2,Medium/High,Lean,Yes,18100000,,RCB,6,,2018-06-08,2021,RCB,5,57,32,61,54,82,75,,,,,,,,52,28,78,74,46,42,34,37,65,71,55,58,46,81,57,42,80,64,78,24,79,82,30,57,44,78,,81,82,12,16,16,15,8,52+2,52+2,52+2,52+0,52+0,52+0,52+0,52+0,55+2,55+2,55+2,56+2,63+2,63+2,63+2,56+2,71+2,76+2,76+2,76+2,71+2,73+2,80+0,80+0,80+0,73+2
170368,https://sofifa.com/player/170368/erik-lamela/210002,E. Lamela,Erik Lamela,28,1992-03-04,184,80,Argentina,Tottenham Hotspur,English Premier League,1,80,80,15000000,98000,"RM, CAM",Left,2,2,4,High/High,Lean,Yes,28500000,,SUB,11,,2013-08-30,2022,,,75,78,80,83,55,71,,,,,,,"Injury Prone, Dives Into Tackles (AI), Finesse Shot, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",78,76,67,81,77,85,84,81,76,83,74,75,77,78,78,81,56,67,68,80,87,53,79,81,75,79,,55,54,10,15,11,8,13,77+2,77+2,77+2,80+0,80+0,80+0,80+0,80+0,80+0,80+0,80+0,79+1,77+2,77+2,77+2,79+1,68+2,68+2,68+2,68+2,68+2,66+2,63+2,63+2,63+2,66+2
171579,https://sofifa.com/player/171579/raul-garcia-escudero/210002,Raúl García,Raúl García Escudero,33,1986-07-11,184,83,Spain,Athletic Club de Bilbao,Spain Primera Division,1,80,80,9500000,33000,"ST, CAM, RW",Right,2,3,3,Medium/Medium,Normal,Yes,20000000,#Aerial Threat,ST,22,,2015-08-31,2021,,,46,83,81,78,72,83,,,,,,,"Leadership, Long Shot Taker (AI), Power Header",80,83,90,83,55,80,78,68,82,84,45,46,57,83,63,85,92,75,85,86,84,69,84,83,81,82,,74,63,14,16,14,16,15,80+0,80+0,80+0,77+0,79+0,79+0,79+0,77+0,80+0,80+0,80+0,77+2,81+,81+,81+,77+2,72+2,77+2,77+2,77+2,72+2,71+2,76+2,76+2,76+2,71+2
172522,https://sofifa.com/player/172522/daniel-wass/210002,D. Wass,Daniel Wass,31,1989-05-31,181,74,Denmark,Valencia CF,Spain Primera Division,1,80,80,10500000,38000,"RB, RM, CM",Right,2,3,3,High/Medium,Normal,Yes,22100000,,RB,18,,2018-07-10,2022,SUB,2,75,77,80,77,77,76,,,,,,,"Solid Player, Long Shot Taker (AI)",79,75,69,80,71,76,80,84,81,80,74,76,74,80,71,85,67,86,73,79,74,78,75,78,64,75,,78,77,11,9,10,13,13,77+2,77+2,77+2,77+0,78+0,78+0,78+0,77+0,78+2,78+2,78+2,78+2,79+1,79+1,79+1,78+2,79+1,79+1,79+1,79+1,79+1,78+2,76+2,76+2,76+2,78+2
173373,https://sofifa.com/player/173373/sergio-romero/210002,S. Romero,Sergio Germán Romero,33,1987-02-22,192,86,Argentina,Manchester United,English Premier League,1,80,80,8000000,85000,GK,Right,3,3,1,Medium/Medium,Normal,Yes,15200000,,SUB,22,,2015-07-27,2021,,,,,,,,,78,76,81,83,45,79,"GK Long Throw, Rushes Out Of Goal, Comes For Crosses",11,14,12,45,17,12,12,13,48,40,47,44,55,81,44,61,63,35,75,11,33,21,11,55,16,62,,11,15,78,76,81,79,83,33+3,33+3,33+3,32+0,35+0,35+0,35+0,32+0,37+3,37+3,37+3,34+3,39+3,39+3,39+3,34+3,30+3,36+3,36+3,36+3,30+3,29+3,30+3,30+3,30+3,29+3
173771,https://sofifa.com/player/173771/lukasz-piszczek/210002,L. Piszczek,Łukasz Piszczek,35,1985-06-03,184,79,Poland,Borussia Dortmund,German 1. Bundesliga,1,80,80,4500000,41000,"CB, RB",Right,3,4,2,High/Medium,Normal,Yes,7700000,,SUB,26,,2010-07-01,2021,,,72,68,74,72,81,78,,,,,,,"Long Throw-in, Dives Into Tackles (AI), Team Player",77,64,77,78,64,71,80,47,72,74,70,74,66,82,66,78,82,72,78,69,83,81,73,73,65,82,,81,80,14,11,14,6,12,73+3,73+3,73+3,73+0,73+0,73+0,73+0,73+0,73+3,73+3,73+3,74+3,75+3,75+3,75+3,74+3,78+2,78+2,78+2,78+2,78+2,78+2,80+0,80+0,80+0,78+2
177604,https://sofifa.com/player/177604/ignacio-monreal-eraso/210002,Nacho Monreal,Ignacio Monreal Eraso,34,1986-02-26,180,77,Spain,Real Sociedad,Spain Primera Division,1,80,80,5000000,32000,LB,Left,2,3,3,Medium/Medium,Lean,Yes,10500000,,LB,20,,2019-08-31,2021,,,67,61,72,74,80,68,,,,,,,"Early Crosser, Team Player",76,55,72,77,58,73,74,52,70,77,68,67,70,82,71,74,74,67,64,61,77,81,72,66,61,76,,83,81,7,5,9,3,5,69+2,69+2,69+2,71+0,71+0,71+0,71+0,71+0,71+2,71+2,71+2,72+2,73+2,73+2,73+2,72+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2
178086,https://sofifa.com/player/178086/antonio-adan-garrido/210002,Adán,Antonio Adán Garrido,33,1987-05-13,190,92,Spain,Sporting CP,Portuguese Liga ZON SAGRES,1,80,80,8000000,13000,GK,Left,2,2,1,Medium/Medium,Normal,No,16000000,,GK,31,,2020-08-21,2022,,,,,,,,,77,80,78,80,55,79,Comes For Crosses,12,11,23,34,15,12,11,12,43,15,56,54,55,76,51,59,71,32,77,12,41,20,11,42,25,63,,14,18,77,80,78,79,80,31+2,31+2,31+2,27+0,29+0,29+0,29+0,27+0,30+2,30+2,30+2,29+2,31+2,31+2,31+2,29+2,28+2,32+2,32+2,32+2,28+2,29+2,32+2,32+2,32+2,29+2
178372,https://sofifa.com/player/178372/branislav-ivanovic/210002,B. Ivanović,Branislav Ivanović,36,1984-02-22,185,91,Serbia,West Bromwich Albion,English Premier League,1,80,80,3000000,61000,"CB, RB",Right,3,3,2,High/Medium,Stocky,No,6000000,,SUB,20,,2020-09-15,2021,,,62,61,68,61,81,83,,,,,,,"Long Throw-in, Solid Player, Long Passer (AI), Power Header",72,57,85,71,48,58,70,48,76,66,63,61,57,76,47,73,83,78,85,62,86,79,61,57,58,81,,82,82,15,9,13,11,13,67+3,67+3,67+3,64+0,64+0,64+0,64+0,64+0,64+3,64+3,64+3,66+3,69+3,69+3,69+3,66+3,74+3,76+3,76+3,76+3,74+3,76+3,80+0,80+0,80+0,76+3
179645,https://sofifa.com/player/179645/simon-kjaer/210002,S. Kjær,Simon Thorup Kjær,31,1989-03-26,191,82,Denmark,Milan,Italian Serie A,1,80,80,11000000,43000,CB,Right,3,3,2,Low/High,Normal,Yes,18700000,,RCB,24,,2020-01-13,2022,RCB,4,61,55,64,55,81,75,,,,,,,,50,55,81,78,37,46,52,69,69,70,61,61,48,75,53,78,73,65,77,41,82,82,31,49,61,69,,82,78,6,10,13,10,15,61+3,61+3,61+3,56+0,58+0,58+0,58+0,56+0,58+3,58+3,58+3,59+3,64+3,64+3,64+3,59+3,70+3,76+3,76+3,76+3,70+3,73+3,79+1,79+1,79+1,73+3
179844,https://sofifa.com/player/179844/diego-da-silva-costa/210002,Diego Costa,Diego da Silva Costa,31,1988-10-07,188,83,Spain,Atlético Madrid,Spain Primera Division,1,80,80,13500000,63000,ST,Right,4,4,2,High/Medium,Normal,Yes,27700000,#Strength,SUB,19,,2018-01-01,2021,,,73,79,65,74,48,86,,,,,,,Injury Prone,65,82,83,65,80,75,65,59,52,79,71,75,57,80,53,82,69,73,92,72,93,40,80,74,75,83,,39,30,11,13,12,8,11,79+1,79+1,79+1,74+0,77+0,77+0,77+0,74+0,73+3,73+3,73+3,73+3,68+3,68+3,68+3,73+3,60+3,60+3,60+3,60+3,60+3,58+3,61+3,61+3,61+3,58+3
179944,https://sofifa.com/player/179944/david-luiz-moreira-marinho/210002,David Luiz,David Luiz Moreira Marinho,33,1987-04-22,189,86,Brazil,Arsenal,English Premier League,1,80,80,7000000,80000,CB,Right,4,3,3,Medium/Medium,Normal,Yes,13300000,,CB,23,,2019-08-08,2021,,,60,65,74,71,79,77,,,,,,,"Power Free-Kick, Leadership, Long Passer (AI), Long Shot Taker (AI)",68,55,80,77,63,68,70,72,80,79,59,61,66,76,56,81,77,68,78,72,85,80,54,71,75,75,,81,79,11,12,10,7,14,68+3,68+3,68+3,68+0,68+0,68+0,68+0,68+0,70+3,70+3,70+3,69+3,74+3,74+3,74+3,69+3,74+3,78+2,78+2,78+2,74+3,75+3,79+1,79+1,79+1,75+3
184431,https://sofifa.com/player/184431/sebastian-giovinco/210002,S. Giovinco,Sebastian Giovinco,33,1987-01-26,163,61,Italy,Al Hilal,Saudi Abdul L. Jameel League,1,80,80,9000000,49000,"CAM, CF",Right,2,4,4,High/Medium,Normal,Yes,15300000,"#FK Specialist, #Acrobat",CAM,9,,2019-01-31,2022,,,80,77,78,86,27,56,,,,,,,"Flair, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",73,76,34,78,75,85,89,91,74,85,84,76,93,78,93,79,34,75,42,78,75,26,80,78,73,82,,29,28,6,3,6,3,3,73+2,73+2,73+2,80+0,79+0,79+0,79+0,80+0,80+0,80+0,80+0,79+1,74+2,74+2,74+2,79+1,59+2,56+2,56+2,56+2,59+2,53+2,41+2,41+2,41+2,53+2
184941,https://sofifa.com/player/184941/alexis-sanchez/210002,A. Sánchez,Alexis Alejandro Sánchez Sánchez,31,1988-12-19,168,62,Chile,Inter,Italian Serie A,1,80,80,13000000,105000,"LW, LM",Right,4,3,4,High/High,PLAYER_BODY_TYPE_302,Yes,21500000,,SUB,7,,2020-08-07,2023,LS,7,79,78,77,85,44,70,,,,,,,"Injury Prone, Flair, Technical Dribbler (AI)",77,76,68,76,83,85,79,78,74,84,81,77,86,79,87,81,85,68,68,77,76,46,82,79,74,77,,44,35,10,10,15,12,13,78+2,78+2,78+2,80+0,80+0,80+0,80+0,80+0,80+0,80+0,80+0,79+1,75+3,75+3,75+3,79+1,63+3,63+3,63+3,63+3,63+3,60+3,56+3,56+3,56+3,60+3
184942,https://sofifa.com/player/184942/giuliano-victor-de-paula/210002,Giuliano,Giuliano Victor de Paula,30,1990-05-31,172,68,Brazil,Al Nassr,Saudi Abdul L. Jameel League,1,80,80,14000000,49000,CAM,Right,2,3,4,High/Medium,Stocky,No,23800000,,CAM,10,,2018-08-20,2021,,,79,76,77,81,46,75,,,,,,,"Playmaker (AI), Technical Dribbler (AI)",75,76,59,80,65,80,67,71,77,82,82,76,85,81,85,76,61,82,74,75,72,42,81,80,79,82,,43,38,16,11,13,9,8,76+2,76+2,76+2,79+0,79+0,79+0,79+0,79+0,80+0,80+0,80+0,80+0,76+2,76+2,76+2,80+0,65+2,65+2,65+2,65+2,65+2,62+2,56+2,56+2,56+2,62+2
185221,https://sofifa.com/player/185221/luiz-gustavo-dias/210002,Luiz Gustavo,Luiz Gustavo Dias,32,1987-07-23,187,78,Brazil,Fenerbahçe SK,Turkish Süper Lig,1,80,80,9500000,68000,"CDM, CB",Left,3,3,3,Medium/High,Normal,Yes,18100000,,RCB,20,,2019-09-02,2023,,,57,60,69,69,78,82,,,,,,,"Dives Into Tackles (AI), Long Passer (AI)",63,48,72,75,54,68,42,64,76,73,61,53,62,80,62,78,77,85,81,73,84,81,53,69,58,84,,79,82,10,6,11,12,13,65+3,65+3,65+3,65+0,66+0,66+0,66+0,65+0,68+3,68+3,68+3,67+3,73+3,73+3,73+3,67+3,75+3,78+2,78+2,78+2,75+3,75+3,78+2,78+2,78+2,75+3
187072,https://sofifa.com/player/187072/lars-stindl/210002,L. Stindl,Lars Stindl,31,1988-08-26,181,80,Germany,Borussia Mönchengladbach,German 1. Bundesliga,1,80,80,13000000,45000,"CAM, ST",Right,2,4,4,Medium/Medium,Normal,Yes,22100000,,CAM,13,,2015-07-01,2021,,,59,82,78,79,59,72,,,,,,,"Finesse Shot, Outside Foot Shot",74,80,64,82,85,78,77,69,72,83,64,54,68,84,79,84,72,75,69,82,74,60,84,84,83,83,,61,50,7,10,13,11,12,78+2,78+2,78+2,78+0,79+0,79+0,79+0,78+0,80+0,80+0,80+0,77+2,78+2,78+2,78+2,77+2,69+2,71+2,71+2,71+2,69+2,66+2,65+2,65+2,65+2,66+2
188829,https://sofifa.com/player/188829/nicolas-nkoulou/210002,N. Nkoulou,Nicolas N'Koulou,30,1990-03-27,184,77,Cameroon,Torino,Italian Serie A,1,80,80,12000000,48000,CB,Right,3,3,2,Medium/Medium,Lean,Yes,20400000,,RCB,33,,2018-07-01,2021,,,70,44,64,70,82,73,,,,,,,,60,33,77,72,64,68,37,28,70,72,69,70,65,78,73,58,83,61,76,46,79,83,54,63,50,78,,83,78,6,7,6,15,7,61+3,61+3,61+3,63+0,63+0,63+0,63+0,63+0,65+3,65+3,65+3,65+3,68+3,68+3,68+3,65+3,73+3,76+3,76+3,76+3,73+3,75+3,79+1,79+1,79+1,75+3
189125,https://sofifa.com/player/189125/giacomo-bonaventura/210002,G. Bonaventura,Giacomo Bonaventura,30,1989-08-22,181,75,Italy,Fiorentina,Italian Serie A,1,80,80,13500000,61000,CM,Right,3,3,4,High/Medium,Normal,No,23000000,,RCM,5,,2020-09-10,2022,,,72,77,82,82,72,67,,,,,,,"Injury Prone, Long Shot Taker (AI)",82,70,70,84,78,83,78,78,80,85,72,72,74,78,77,84,68,76,61,86,68,72,78,80,68,80,,72,68,10,14,7,15,14,77+3,77+3,77+3,79+0,79+0,79+0,79+0,79+0,80+0,80+0,80+0,80+0,80+0,80+0,80+0,80+0,76+3,76+3,76+3,76+3,76+3,75+3,72+3,72+3,72+3,75+3
189271,https://sofifa.com/player/189271/francis-coquelin/210002,F. Coquelin,Francis Coquelin,29,1991-05-13,176,74,France,Villarreal CF,Spain Primera Division,1,80,80,14000000,41000,"CM, CDM",Right,2,3,3,Medium/High,Normal,Yes,29400000,,LCM,19,,2020-08-12,2024,,,71,67,76,80,79,81,,,,,,,"Injury Prone, Dives Into Tackles (AI)",69,64,63,82,53,80,68,41,80,80,71,71,79,82,80,75,81,80,78,71,88,83,76,80,52,78,,82,81,9,9,8,10,15,73+2,73+2,73+2,76+0,76+0,76+0,76+0,76+0,78+2,78+2,78+2,77+2,80+0,80+0,80+0,77+2,79+1,81+,81+,81+,79+1,78+2,79+1,79+1,79+1,78+2
189362,https://sofifa.com/player/189362/givanildo-vieira-de-souza/210002,Hulk,Givanildo Vieira de Souza,33,1986-07-25,180,85,Brazil,Shanghai SIPG FC,Chinese Super League,1,80,80,9000000,20000,"RW, ST",Left,4,3,4,High/Low,Stocky,Yes,14400000,"#Distance Shooter, #Strength",LW,10,,2017-07-01,2020,,,80,82,77,81,46,86,,,,,,,"Power Free-Kick, Finesse Shot, Long Passer (AI), Long Shot Taker (AI), Speed Dribbler (AI), Playmaker (AI)",75,79,71,78,73,85,78,81,74,77,83,78,70,80,91,94,74,85,89,82,83,48,81,78,78,76,,41,36,6,10,7,11,12,81+,81+,81+,79+0,81+,81+,81+,79+0,79+1,79+1,79+1,80+0,75+3,75+3,75+3,80+0,65+3,65+3,65+3,65+3,65+3,62+3,60+3,60+3,60+3,62+3
189505,https://sofifa.com/player/189505/pedro-rodriguez-ledesma/210002,Pedro,Pedro Eliezer Rodríguez Ledesma,32,1987-07-28,169,67,Spain,Roma,Italian Serie A,1,80,80,11500000,64000,"RW, LW",Right,3,5,4,High/High,Lean,Yes,19600000,,SUB,11,,2020-08-25,2023,,,73,76,76,81,43,50,,,,,,,"Finesse Shot, Long Shot Taker (AI), Outside Foot Shot",78,75,55,79,70,82,81,57,71,81,78,69,81,79,82,77,66,62,40,78,58,49,79,77,66,77,,32,31,5,11,12,15,9,73+3,73+3,73+3,79+0,78+0,78+0,78+0,79+0,78+2,78+2,78+2,77+3,73+3,73+3,73+3,77+3,62+3,60+3,60+3,60+3,62+3,58+3,50+3,50+3,50+3,58+3
189690,https://sofifa.com/player/189690/vicente-guaita-panadero/210002,Guaita,Vicente Guaita Panadero,33,1987-01-10,190,80,Spain,Crystal Palace,English Premier League,1,80,80,8000000,48000,GK,Right,2,3,1,Medium/Medium,Normal,Yes,15200000,,GK,31,,2018-07-01,2021,,,,,,,,,81,80,77,82,52,78,"GK Long Throw, Rushes Out Of Goal",35,11,20,39,13,16,32,20,33,24,51,52,63,74,48,58,68,41,62,15,24,27,13,52,29,62,,15,17,81,80,77,78,82,31+2,31+2,31+2,32+0,32+0,32+0,32+0,32+0,34+2,34+2,34+2,34+2,34+2,34+2,34+2,34+2,34+2,33+2,33+2,33+2,34+2,33+2,31+2,31+2,31+2,33+2
189805,https://sofifa.com/player/189805/luuk-de-jong/210002,L. de Jong,Luuk de Jong,29,1990-08-27,188,86,Netherlands,Sevilla FC,Spain Primera Division,1,80,80,15000000,38000,ST,Right,2,5,2,Medium/High,Normal,No,31500000,,ST,9,,2019-07-01,2023,SUB,19,55,78,70,69,50,76,,,,,,,Power Header,66,80,93,78,84,66,63,69,62,77,54,55,57,81,60,84,84,76,84,69,54,40,85,69,67,76,,43,37,16,10,8,8,11,79+1,79+1,79+1,71+0,75+0,75+0,75+0,71+0,73+2,73+2,73+2,71+2,70+2,70+2,70+2,71+2,60+2,61+2,61+2,61+2,60+2,58+2,60+2,60+2,60+2,58+2
190544,https://sofifa.com/player/190544/adem-ljajic/210002,A. Ljajić,Adem Ljajić,28,1991-09-29,182,74,Serbia,Beşiktaş JK,Turkish Süper Lig,1,80,80,15000000,77000,"CAM, LW",Right,2,4,4,High/Low,Lean,No,30000000,,LCM,22,,2019-07-04,2022,,,78,75,80,84,37,61,,,,,,,"Finesse Shot, Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",82,70,48,80,74,85,80,85,77,86,81,76,81,74,81,82,63,72,59,81,54,32,73,80,75,78,,35,35,6,14,7,6,12,73+2,73+2,73+2,80+0,78+0,78+0,78+0,80+0,80+0,80+0,80+0,79+1,75+2,75+2,75+2,79+1,62+2,59+2,59+2,59+2,62+2,58+2,48+2,48+2,48+2,58+2
190584,https://sofifa.com/player/190584/asier-illarramendi/210002,Illarramendi,Asier Illarramendi Andonegi,30,1990-03-08,179,74,Spain,Real Sociedad,Spain Primera Division,1,80,80,12000000,32000,"CDM, CM",Right,2,3,3,Medium/High,Normal,Yes,25200000,,SUB,4,,2015-08-26,2023,,,52,71,78,78,77,69,,,,,,,"Long Passer (AI), Playmaker (AI), Outside Foot Shot",68,72,51,81,58,78,76,68,80,80,61,45,69,82,73,69,62,69,68,76,75,82,77,83,50,79,,80,79,15,7,11,14,12,71+2,71+2,71+2,74+0,75+0,75+0,75+0,74+0,77+2,77+2,77+2,74+2,80+0,80+0,80+0,74+2,75+2,79+1,79+1,79+1,75+2,74+2,75+2,75+2,75+2,74+2
190674,https://sofifa.com/player/190674/benjamin-andre/210002,B. André,Benjamin André,29,1990-08-03,180,74,France,LOSC Lille,French Ligue 1,1,80,80,12500000,42000,"CDM, CM",Right,2,3,3,High/High,Normal,No,23800000,#Engine,RCM,21,,2019-07-17,2023,,,68,64,74,75,79,84,,,,,,,"Solid Player, Leadership",72,61,79,78,56,75,68,46,77,76,66,70,72,79,72,69,91,92,78,65,85,81,70,75,66,76,,83,76,8,14,15,7,10,71+2,71+2,71+2,72+0,72+0,72+0,72+0,72+0,73+2,73+2,73+2,74+2,77+2,77+2,77+2,74+2,78+2,79+1,79+1,79+1,78+2,78+2,79+1,79+1,79+1,78+2
191202,https://sofifa.com/player/191202/nemanja-matic/210002,N. Matić,Nemanja Matić,31,1988-08-01,194,83,Serbia,Manchester United,English Premier League,1,80,80,11000000,105000,"CDM, CM",Left,3,3,3,Low/Medium,Lean,Yes,20900000,,LDM,31,,2017-07-31,2023,,,44,68,76,73,80,77,,,,,,,,70,59,74,82,73,78,70,67,82,78,42,45,43,79,47,84,65,66,84,72,77,81,69,71,64,82,,82,74,7,15,12,14,9,71+3,71+3,71+3,69+0,71+0,71+0,71+0,69+0,72+3,72+3,72+3,70+3,77+3,77+3,77+3,70+3,73+3,79+1,79+1,79+1,73+3,73+3,78+2,78+2,78+2,73+3
192064,https://sofifa.com/player/192064/ricardo-goulart-pereira/210002,Ricardo Goulart,Ricardo Goulart Pereira,29,1991-06-05,181,80,China PR,Hebei China Fortune FC,Chinese Super League,1,80,80,15000000,23000,"CF, CAM, ST",Right,2,4,4,High/Medium,Normal,No,,,RW,16,Guangzhou Evergrande Taobao FC,,2021,,,81,78,77,79,41,70,,,,,,,"Power Free-Kick, Playmaker (AI), Chip Shot (AI), Technical Dribbler (AI)",73,77,78,81,77,78,70,72,74,83,80,81,72,76,81,78,75,75,70,79,61,33,83,77,76,78,,41,34,9,14,8,8,7,79+1,79+1,79+1,79+0,80+0,80+0,80+0,79+0,79+1,79+1,79+1,79+1,74+2,74+2,74+2,79+1,62+2,60+2,60+2,60+2,62+2,59+2,54+2,54+2,54+2,59+2
